Cod. Municipio|Departamento|Municipio|Población municipio|Subregión PDET|ZOMAC|Valor agregado municipio|% Act. primarias municipio|% Act. secundarias municipio|% Act. terciarias municipio|% pobl. con educación media municipio|% pobl. con edu. técnica/tecnología municipio|% pobl. con pregrado municipio|% pobl. con posgrado municipio|% pobreza municipio|% informalidad municipio|% mujeres municipio|% jóvenes municipio|% pobl. con discapacidad municipio|% grupos étnicos municipio|% pobl. campesina municipio|% pobl. LGBT municipio
15879|Boyacá|Viracachá|2946||0|42,08531343234164|29,575508960902557|8,275583328163448|62,14890771093401|12,70333075135554|2,207591014717273|2,168861347792409|0,2711076684740511|45,1|94,3|48,676171079429736|19,789545145960624|13,63284275755229|0,0774593338497289||
15897|Boyacá|Zetaquira|4832||0|74,6990009042048|40,07221185179076|8,316152030345423|51,6116361178638|19,55359218786329|1,348523599162985|2,371541501976284|1,162520344106022|50,7|91,2|49,29635761589404|19,412251655629134|14,39200186003255|0,2092536619390839||
17001|Caldas|Manizales|451812||0|8405,381323223328|3,33388169851192|21,652769755329988|75,01334854615807|24,47457271573984|9,540101289594343|13,54848215445165|4,364992158547184|13,9|70,4|52,92488911317097|22,843129443219745|8,825630063231078|2,259786832352735|2,266919123090238|1,18414347047143
17013|Caldas|Aguadas|23274||0|542,305704865369|57,91723475466895|9,897409625121885|32,1853556202092|19,12417921977598|2,076091154886056|2,245075318655851|1,289107763615295|30,0|86,0|50,25350176162241|19,87625676720804|11,79509463113171|0,5552336809578988||
17042|Caldas|Anserma|37154||1|518,2402056378555|36,48034451272445|5,675516899963514|57,844138587312045|20,56521329099997|3,599383860928609|3,234730124799597|1,32658514350382|32,5|86,5|49,92194649297518|20,71647736448296|11,50859765489925|3,78799786237465||
17050|Caldas|Aranzazu|10735||0|198,343635599562|42,274937306219066|5,93759405979538|51,787468633985554|18,42906433935457|1,826669372843515|2,729855896082809|1,278668560990461|32,1|84,9|53,115975780158365|19,319981369352583|8,747716663283946|0,1116297950071037||
17088|Caldas|Belalcázar|10837||1|210,9169908974637|50,93061124942416|5,409728698255943|43,659660052319886|17,24458204334366|2,17750257997936|1,74406604747162|0,6398348813209495|41,2|87,3|49,34022330903387|21,214358217218788|11,83694530443756|11,36222910216718||
17174|Caldas|Chinchiná|52984||0|1716,6052295113122|11,121713779214693|44,93370809844599|43,94457812233932|24,29667519181585|5,605973104529329|6,313422984902235|1,301460275554822|21,8|77,0|52,15914238260607|22,457723086214703|6,164920386106757|0,4846959821796881||
17272|Caldas|Filadelfia|11616||0|148,01330241010132|30,215606692995934|9,95304550597093|59,83134780103312|16,66666666666666|2,679127725856698|2,222222222222222|1,02803738317757|36,2|87,0|49,87086776859504|18,46590909090909|9,44963655244029|2,523364485981308||
17380|Caldas|La Dorada|74610||0|1408,5019719426853|4,211723295112769|6,813660540784179|88,97461616410303|23,49086184006102|6,600096042484675|4,984322476766193|1,139798310782181|26,8|83,2|51,64589197158558|22,29727918509583|4,382644558063332|2,357278042993136||
17388|Caldas|La Merced|6209||0|71,20538101492505|26,689471246154067|5,236385409606684|68,07414334423927|21,89671361502348|2,816901408450704|2,629107981220657|0,9014084507042254|34,5|84,2|49,25108713158319|18,8919310678048|11,04225352112676|0,4507042253521127||
17433|Caldas|Manzanares|18544||0|277,9790711652386|41,73146974099901|6,657662094831494|51,610868164169545|18,96322284055166|3,586982821195258|2,734091458988628|1,058553109121704|37,5|87,4|49,7141932700604|20,4702329594478|16,26542463101863|0,9496733607548996||
17442|Caldas|Marmato|9190||0|384,9007566837288|76,92889461976816|1,3028921372057205|21,76821324302611|22,7224513847967|3,512080141426046|2,109605185621685|0,8014142604596347|37,6|77,1|49,21653971708378|24,35255712731229|8,898055391868002|35,98114319387154||
17444|Caldas|Marquetalia|13547||0|195,1916878896848|41,22479531494607|6,588809796751513|52,18639488830243|16,27696360941874|2,082990284867446|2,239420385312037|1,37493825127614|40,7|91,6|49,79700302650033|19,70177899165867|12,42384324057303|0,1893627531697678||
17446|Caldas|Marulanda|2699||1|41,82317160075154|32,059330607105366|5,998397277928854|61,9422721149658|12,97453147525228|2,594906295050456|1,826045170591062|1,201345506967804|34,6|80,4|47,387921452389776|18,96998888477214|12,54204709274387|0,2883229216722729||
17486|Caldas|Neira|21412||0|306,8686074286863|35,83578289512516|5,338960163148268|58,825256941726565|18,78019029031471|3,517931202732374|3,796047816540619|0,9416930958770432|31,3|83,3|50,00934055669718|20,936857836727068|7,226152720175652|0,8685045132959259||
17495|Caldas|Norcasia|6100||1|69,79960816922983|13,403978733211265|5,295078923899229|81,30094234288946|19,68398050092453|5,311817112119685|2,454193982181879|0,6891914607497058|41,4|83,5|50,31147540983607|23,57377049180328|12,55673222390318|0,5547150781643975||
17513|Caldas|Pácora|15606||0|347,4939804540926|58,893810037915486|5,987106575829114|35,11908338625543|20,57666111699713|2,028151960042379|2,013016497654003|0,9762373240502498|33,3|85,4|49,70524157375368|19,07599641163655|6,553655214166793|0,6886635386711064||
17524|Caldas|Palestina|15875||1|348,36964271711963|24,68621643891226|4,864743725852313|70,44903983523542|21,52654867256637|2,853982300884956|2,905604719764012|0,6489675516224189|30,1|76,8|49,587401574803145|21,37952755905512|5,855457227138643|1,63716814159292||
17541|Caldas|Pensilvania|20129||1|238,11533597951367|26,90150680637598|7,645389969344714|65,45310322427932|15,06746626686657|4,059508707184869|2,444931380463614|0,870718486910391|37,3|88,5|49,6646629241393|20,04570520145064|10,17760350593934|1,182101257063776||
17614|Caldas|Riosucio|53393||1|511,87184488724967|13,69856922730989|10,089107732252293|76,21232304043784|22,57857601026299|4,235552152951644|4,229344699869643|1,135963914006083|29,3|86,4|50,36989867585638|21,28743468244901|11,12168677191748|75,87369902129156||
17616|Caldas|Risaralda|11201||1|251,2801978162485|58,45784343457112|5,080104314399207|36,46205225102966|16,73780487804878|2,286585365853659|2,154471544715447|0,5589430894308943|39,4|86,4|47,79037585929828|20,864208552807785|8,973577235772359|3,252032520325204||
17653|Caldas|Salamina|19855||0|302,3053560925516|33,50065344286294|13,53369427678354|52,96565228035352|21,95835073691748|3,621934482964377|3,72337251625992|1,2709588877618|28,7|83,3|50,01762780156132|19,058171745152357|10,19750581776956|1,658810191538874||
17662|Caldas|Samaná|21171||1|241,6580413608691|30,79066491005729|6,57522059843246|62,63411449151028|15,34409710294286|3,269208748425513|2,542081758845758|0,8702622237489981|39,9|89,9|49,270228142270085|19,994331869066176|14,55971601969541|24,11542425283408||
17665|Caldas|San José|4882||0|114,4484905911363|53,94850085315284|5,424022224000993|40,62747692284618|17,15296198054819|2,939876215738285|2,122015915119363|1,038903625110522|39,9|84,2|48,66857845145432|19,233920524375257|10,91954022988506|6,56498673740053||
17777|Caldas|Supía|29657||0|352,44879077634744|17,419852259093936|9,222912734636278|73,35723500626979|25,26062248315833|3,518873960332694|2,856497685446539|0,8279703436076926|31,3|82,8|50,88849175574064|22,736622045385573|14,06420533664521|36,13337849535208||
17867|Caldas|Victoria|10414||0|128,9803428511168|33,06709954474042|5,525384390314764|61,40751606494482|19,22418012726383|5,004894762604014|2,802251590797846|1,211453744493392|34,9|82,6|50,80660649126176|20,47244094488189|5,543318649045522|1,358296622613803||
17873|Caldas|Villamaría|68168||0|648,7024388632396|14,466626042584693|6,22611001342805|79,30726394398725|25,01949674523722|9,479397112890132|10,3897757476405|3,313650904808136|17,0|72,0|51,84250674803427|22,49442553690881|5,317438843882797|1,870095971733698||
17877|Caldas|Viterbo|13077||0|209,01296764779252|39,74710127869806|5,502560278892634|54,75033844240933|25,43436293436294|3,836872586872587|4,697554697554698|0,9732947232947232|26,0|81,2|52,61910224057505|21,88575361321404|10,36036036036036|2,17985842985843||
18001|Caquetá|Florencia|176630|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|2195,741598066168|1,478900865815394|10,922703247250617|87,59839588693397|21,26807365312618|5,142580155495603|8,82396086460147|2,928776891235992|29,6|85,0|50,5225612863047|28,31002660929627|5,916869168117661|2,227197061018311|8,366698948132075|0,7245329587781861
18029|Caquetá|Albania|4730|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|72,07784294969014|47,55211453256497|6,753707825685231|45,694177641749846|19,29552503322995|2,724856003544528|2,392556490917147|0,9082853345148428|38,8|88,1|49,40803382663847|26,004228329809724|7,066902968542313|3,123615418697386||
18094|Caquetá|Belén de Los Andaquíes|11380|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|77,23993566219453|21,7775547864696|7,766306402558394|70,456138810972|18,87603305785124|2,512396694214876|2,887052341597796|1,31129476584022|50,0|88,6|50,42179261862917|27,135325131810195|5,818181818181818|3,460055096418733||
18150|Caquetá|Cartagena del Chairá|32381|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|306,7760305638405|53,22149983817999|7,552058077386274|39,22644208443371|11,95103618597659|1,621389455599699|1,707290883710942|0,4831955331257383|63,3|94,7|49,20786881195763|26,18819678206356|7,219299187515659|2,015104334442893||
18205|Caquetá|Curillo|7980|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|76,73526736775766|10,625077806844144|7,954663844412094|81,42025834874379|15,29662144187284|2,194732641660016|2,141527001862197|0,8379888268156425|55,4|93,4|50,35087719298246|25,701754385964914|10,70763500931099|3,391859537110934||
18247|Caquetá|El Doncello|20042|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|153,8715515872049|15,393621370825237|7,943077800495732|76,66330082867901|17,53586497890295|2,312236286919831|3,476793248945147|1,282700421940928|44,3|90,7|50,828260652629474|24,46861590659615|11,37552742616034|6,790436005625879||
18256|Caquetá|El Paujíl|18998|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|116,8894052409609|22,850840596193844|7,670944358941926|69,47821504486421|14,58429383740587|1,936376210235131|2,97372060857538|0,8298755186721992|45,5|90,0|49,01042214969997|25,902726602800296|9,681881051175658|4,687259873981866||
18410|Caquetá|La Montañita|15368|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|98,72828056778418|23,830211909326263|7,606691312020156|68,56309677865357|13,16787598944591|1,401715039577836|1,954155672823219|0,775065963060686|56,2|89,0|47,95028630921395|25,156168662155125|7,692941952506597|1,533641160949868||
18460|Caquetá|Milán|10186|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|83,8052856569479|36,553938801333565|7,550091224660223|55,895969974006185|15,17250566138271|1,265485546822965|1,918209670973758|0,506194218729186|64,6|92,1|48,49793834675044|25,85902218731592|4,622352471027042|27,93392833355535||
18479|Caquetá|Morelia|3857|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|41,45513851945498|17,65687129297|7,643211762190607|74,69991694483937|18,0|3,462686567164179|2,955223880597015|0,4776119402985075|42,4|86,9|49,93518278454758|25,53798288825512|14,32835820895522|0,5970149253731344||
18592|Caquetá|Puerto Rico|27456|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|302,15302495547263|26,33040957267206|25,013587574070662|48,65600285325728|15,44988727198196|1,504406640705063|1,7339618774339|0,8567329370772699|54,3|91,6|49,63578088578088|26,890297202797203|11,57614265218282|3,2916581266653||
18610|Caquetá|San José del Fragua|13609|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|97,02517471455766|24,58421475954222|7,657244087815333|67,75854115264244|17,84582893347413|2,147131291798662|2,393523407250968|0,7655755015839493|48,7|89,4|49,48196046733779|26,97479609082225|9,56529391059486|4,857444561774024||
18753|Caquetá|San Vicente del Caguán|53730|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|633,1272571509013|41,69243674876459|7,699858401937424|50,60770484929795|14,18494928049068|1,922623260202878|2,248171738617598|0,6676102854446804|56,3|91,2|48,25423413363112|26,80625348967057|4,909176692616183|2,670441141778721||
18756|Caquetá|Solano|11915|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|73,95222333854055|23,759452308303903|7,506975729355249|68,73357196234087|11,07346820249734|3,049075597715613|2,584454554254187|0,5614170941825574|71,9|92,0|45,572807385648346|28,812421317666807|5,323782789662182|22,11789758977834||
18785|Caquetá|Solita|6310|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|60,93435391752176|27,08322428141584|7,616380487433141|65,30039523115103|14,25151905726386|1,620327748112686|1,5650893021543|0,5155588289449456|58,1|92,6|49,50871632329636|26,00633914421553|8,322592524396981|3,977168109003867||
18860|Caquetá|Valparaíso|7225|CUENCA DEL CAGUÁN Y PIEDEMONTE CAQUETEÑO|1|77,1337270581526|26,180651586733852|9,449696359216489|64,3696520540497|16,72147319960539|1,759289707333114|2,203222624136797|0,5097007563301545|50,0|91,9|47,98615916955018|26,21453287197232|6,560341992765538|0,9865175928970734||
19001|Cauca|Popayán|335826||0|5429,296638107982|1,0398003558386475|12,375067861124723|86,58513178303663|22,28585854942835|8,535362642911242|13,35918058210409|4,646012911602408|18,4|81,4|51,99776074514778|24,416215540190457|11,24463519313305|5,635301330832762|5,054295001014508|1,100352008886819
19022|Cauca|Almaguer|19226||0|120,11412625657492|22,655332139086603|7,475274658445623|69,86939320246778|13,49633843732978|1,301216486110271|1,361738183138655|0,3631301821703081|62,9|94,2|50,35368771455321|24,955789035680848|19,82690794649882|20,21424680748048||
19050|Cauca|Argelia|27527|ALTO PATÍA Y NORTE DEL CAUCA|1|141,09437020075526|9,959552208830088|7,337612485649904|82,70283530552001|11,96861342868494|1,057806912991657|1,325983313468415|0,3823996821613032|50,1|96,3|47,42616340320412|27,979801649289787|10,81148192292412|0,8293603496225664||
19075|Cauca|Balboa|22153|ALTO PATÍA Y NORTE DEL CAUCA|1|239,3678792336492|32,80888279420704|8,809668520537226|58,38144868525571|13,26811210999471|2,147012162876785|1,448968799576944|0,4759386567953464|47,1|95,1|49,92100392723333|25,4322213695662|12,76573241671074|12,45901639344262||
19100|Cauca|Bolívar|38868||0|257,2573186086571|25,143725936158496|8,235932114751783|66,6203419490897|17,17777715768619|1,799815832798504|1,939336439992187|0,669698914529676|51,1|94,7|49,42626324997427|23,71616754142225|13,21818232552948|12,26665178446857||
19110|Cauca|Buenos Aires|34741|ALTO PATÍA Y NORTE DEL CAUCA|1|309,2859923760742|27,62957200725529|6,973386675139483|65,39704131760523|21,53858336302807|2,593340460070475|1,235301104644257|0,3682147523458844|42,5|90,5|50,33821709219654|27,549581186494343|8,789642475353368|91,06386348339072||
19130|Cauca|Cajibío|44038|ALTO PATÍA Y NORTE DEL CAUCA|1|327,3579012308246|38,13943185036784|7,825602471060419|54,034965678571744|13,48140335639173|2,146601730930298|1,457952042683873|0,2667742035549214|56,9|94,3|48,96680139879195|25,69826059312412|10,21807240127803|10,19946024754164||
19137|Cauca|Caldono|42368|ALTO PATÍA Y NORTE DEL CAUCA|1|305,5864227501117|37,426784673569394|7,984071633605665|54,58914369282494|16,72708154625197|2,695149284706273|1,934198511303578|0,4178311519411162|56,0|92,8|49,21402945619335|27,376793806646525|10,76122748277484|75,28431887988046||
19142|Cauca|Caloto|30865|ALTO PATÍA Y NORTE DEL CAUCA|1|2082,1691061917654|14,758824247868713|73,14878726399182|12,092388488139465|25,66493547371734|5,256531318854265|3,670915958451369|0,6767390620081838|37,4|86,8|50,26081321885631|27,720719261299205|11,29603399433428|75,54296506137867||
19212|Cauca|Corinto|26534|ALTO PATÍA Y NORTE DEL CAUCA|1|249,94703106852583|26,45857659043729|9,074478897729344|64,46694451183338|24,10011376564277|4,131968145620022|2,484641638225256|0,5824800910125143|33,7|89,0|49,77764377779453|28,205321474334816|14,40273037542662|52,26393629124004||
19256|Cauca|El Tambo|56491|ALTO PATÍA Y NORTE DEL CAUCA|1|579,5899906613603|53,30524492327536|7,674267387025885|39,02048768969876|15,29156327543424|2,080748552522746|1,669768403639372|0,3230976013234078|46,0|94,3|48,823706431112925|23,95602839390345|13,12293217535153|20,34222497932176||
19290|Cauca|Florencia|5400||1|51,43073501085756|31,870524852553427|8,373210009607458|59,75626513783913|16,93849479269011|1,454116722342307|2,181175083513461|0,6681076832383572|36,3|95,7|48,907407407407405|25,75925925925926|19,13932010218118|0,1768520337983887||
19300|Cauca|Guachené|20187||0|236,09872427078056|30,73033045924737|7,337612485649905|61,93205705510274|34,51088424350456|7,005887754550856|2,879057959271863|0,5077513098903473|20,2|79,8|53,65334125922624|27,27002526378362|7,48663101604278|95,75433479176796||
19318|Cauca|Guapi|28878|PACÍFICO MEDIO|1|214,85832655417997|9,546264501308777|7,81606233692506|82,63767316176617|17,29001123268295|2,462869742480343|2,862254025044723|1,331280941881266|68,9|93,4|50,45363252302791|27,82741187062816|5,046386820318675|95,96039439197904||
19355|Cauca|Inzá|30452||0|203,36108356351005|34,338406097444704|7,419451831523687|58,2421420710316|14,39915697565015|2,529073049565315|2,446276015204546|0,5946332467727974|59,0|92,3|49,58623407329568|26,70432155523447|15,13680328177336|51,11964171465131||
19364|Cauca|Jambaló|18944|ALTO PATÍA Y NORTE DEL CAUCA|1|106,72501096231328|14,55611517822122|7,776020800520822|77,66786402125796|17,93554699443527|3,705742065676023|2,464379624533724|0,3179844676817709|46,5|93,4|49,873310810810814|29,428842905405407|7,99853237937993|98,7586375588577||
19392|Cauca|La Sierra|11147||0|131,89101515219738|55,16209673967448|6,392899972220896|38,44500328810461|18,95319577252139|2,466029189733266|2,435832913940614|0,6643180674383493|53,6|94,0|49,05355701085494|23,719386381986183|22,1942627075994|31,1524911927529||
19397|Cauca|La Vega|25731||0|132,10888867952764|22,55740778505292|7,614054951994673|69,82853726295241|17,13101077008646|1,992213176922688|2,325934165950347|0,6674419780553168|56,7|91,3|49,24410244452217|25,273016983405235|15,86185973605703|48,04065328411792||
19418|Cauca|López de Micay|19530|PACÍFICO MEDIO|1|109,28615939279238|23,295150208713277|7,337612485649905|69,3672373056368|12,99986802164445|1,36597597993929|2,14464827768246|0,4421274910914609|81,2|94,9|49,45724526369688|27,869943676395287|8,011086181866174|91,29602745149796||
19450|Cauca|Mercaderes|24533|ALTO PATÍA Y NORTE DEL CAUCA|1|195,45993061489844|30,56216576356208|8,25678582635657|61,18104841008133|17,90339989206692|2,603885590933621|2,340798704803022|0,8297355639503509|46,6|94,1|49,71263196510822|22,080463049769698|20,43308148947652|18,46330275229358||
19455|Cauca|Miranda|33022|ALTO PATÍA Y NORTE DEL CAUCA|1|883,0465905342808|12,305424956721629|56,39762393498654|31,29695110829181|26,5717674970344|7,40701974740074|4,246040053031889|0,9629474565626964|21,6|81,6|51,2264550905457|25,913027678517352|8,387411904263486|45,31435349940688||
19473|Cauca|Morales|41162|ALTO PATÍA Y NORTE DEL CAUCA|1|332,16867830342|38,975417572999554|8,481345673539645|52,54323675346082|16,51477956754212|2,296801963883378|1,506540673235363|0,3329185862729933|48,7|93,3|49,55055633837034|26,7115300519897|12,1632982479739|52,89033863537009||
19513|Cauca|Padilla|10395||0|143,9031523686151|41,691151383103445|7,5451663337057076|50,7636822831908|37,33881090950587|2,670318384115029|2,270911788200388|0,5249343832020997|22,0|81,7|52,833092833092834|26,57046657046657|10,38457149378067|95,7320552322264||
19517|Cauca|Páez|48668||0|345,3936351486395|36,66002372308321|7,576658419288708|55,76331785762806|14,09493973344661|2,216853395635321|2,3947326501354|0,5309828492539691|56,3|92,6|49,07536779814252|27,469795348072655|6,130196994637073|87,52721287102426||
19532|Cauca|Patía|38548|ALTO PATÍA Y NORTE DEL CAUCA|1|314,7904315431145|27,344899098157644|8,33059937078205|64,32450153106029|19,53753585671308|3,15888896662702|3,113412159798503|0,8185825229133142|44,1|92,8|51,52796513437792|24,71982982255889|12,19128244595256|70,35611837962638||
19533|Cauca|Piamonte|9595||1|102,45543090243758|36,327482693061526|5,639577580451389|58,0329397264871|15,66315789473684|2,596491228070176|2,217543859649123|0,3228070175438597|44,0|90,0|48,51485148514851|26,57634184471079|5,150877192982456|21,01052631578947||
19548|Cauca|Piendamó - Tunía|43035|ALTO PATÍA Y NORTE DEL CAUCA|1|404,82315303861793|24,914125911754805|9,431361766987276|65,65451232125793|22,03344201489636|3,748018306362359|3,233525769495379|0,5324399509437349|30,7|91,9|50,59602649006622|25,128383873591265|9,482217103885615|19,44602315216416||
19573|Cauca|Puerto Tejada|43624||0|719,122211264946|2,940713540882558|49,95324645744233|47,10604000167513|30,59835006460591|11,10227611569426|4,86780638107544|0,8026041148991154|16,6|81,7|53,720429121584445|26,004034476434988|5,01441208627373|95,32352648842064||
19585|Cauca|Puracé|18248||0|131,2883174389542|24,772916627503896|8,021947957783002|67,2051354147131|18,41225254146602|5,143124665596575|2,340823970037453|0,2675227394328518|39,5|90,2|50,25756247259974|27,877027619465142|12,01845906902087|76,15703584804709||
19622|Cauca|Rosas|12008||0|104,8584196211858|31,512866876569408|7,726525600194067|60,76060752323652|18,83033419023136|2,592116538131962|2,474293059125964|0,5569837189374465|43,2|93,5|48,8674217188541|22,051965356429047|11,52527849185947|8,10839760068552||
19693|Cauca|San Sebastián|11496||0|76,6211173338893|29,363081376465487|7,511017778367034|63,12590084516746|18,6314501325719|2,753416275749541|2,457678972057924|0,5200897409749133|46,4|91,5|50,339248434238|25,39144050104384|16,34713440750561|37,79318784417703||
19698|Cauca|Santander de Quilichao|115585|ALTO PATÍA Y NORTE DEL CAUCA|1|1963,5849848125208|11,667606993453866|45,462335551715626|42,870057454830494|25,52065978007331|7,356922692435855|6,326016327890703|1,189186937687438|23,8|85,8|51,26530259116667|26,00077864774841|7,209055314895036|48,7087637454182||
19701|Cauca|Santa Rosa|5581||1|36,886557499806536|18,96089078461828|7,337612485649905|73,70149672973183|14,37066402378593|4,063429137760158|2,67591674925669|0,8919722497522299|66,1|88,2|47,60795556351909|24,404228632861493|24,45986124876115|25,64915758176412||
19743|Cauca|Silvia|39574||0|231,44015326617995|8,907800848064014|10,329371338101923|80,76282781383406|18,98352632207234|3,640921570968127|3,420078787155306|0,6535752656082129|43,8|92,2|50,40935968059838|27,84403901551524|11,17345111615137|84,26942819625164||
19760|Cauca|Sotará Paispamba|14699||0|102,5364245733648|34,417929898076025|7,337612485649901|58,24445761627408|20,6890784412109|4,047499581869878|3,972236159892959|0,485030941629035|32,3|88,2|50,38437988978842|25,21259949656439|9,140324468974743|43,26810503428667||
19780|Cauca|Suárez|33401|ALTO PATÍA Y NORTE DEL CAUCA|1|383,2144285309057|38,30177772637826|5,677233071298466|56,02098920232328|20,06094464195023|2,371762315896394|1,22397155916709|0,2894870492635855|44,1|91,8|49,52546330948175|26,948294961228708|11,71152869476892|78,94362620619604||
19785|Cauca|Sucre|9843||0|72,90644995126846|35,28101353694253|7,383251951675435|57,33573451138202|18,2551201419126|1,322367360103209|1,596516690856313|0,419287211740042|75,5|96,6|49,314233465406886|25,36828202783704|17,77132720528947|0,209643605870021||
19807|Cauca|Timbío|37268||0|365,1272272723936|38,05699103617727|9,033855513119915|52,90915345070282|22,76127510320638|4,45106620728187|4,249309370829065|0,7480522705403979|35,7|91,0|50,49372115487818|23,68519909842224|18,42195114380607|3,827171989943198||
19809|Cauca|Timbiquí|27521|PACÍFICO MEDIO|1|171,23564150852468|29,195081479259105|5,249783773892229|65,55513474684865|15,79239522620039|2,224997687112591|2,29438430937182|0,6984919974095661|72,4|94,5|49,562152538061845|27,179244940227463|9,811268387454898|95,4806180035156||
19821|Cauca|Toribío|36761|ALTO PATÍA Y NORTE DEL CAUCA|1|244,4728052528931|20,19099564854003|9,53919745681024|70,26980689464975|19,51458211000196|2,250929731845762|2,61303581914269|0,4045149083317022|45,1|95,5|49,63140284540682|30,68469301705612|9,564820251843152|97,82736347621844||
19824|Cauca|Totoró|26065||0|172,55208636729478|27,18448726848024|7,763788888337928|65,05172384318185|16,32486823191184|4,039290848107331|2,64973646382367|0,531863919501677|55,1|92,2|50,070976405141|28,38672549395741|7,1058936272161|83,02347867752755||
19845|Cauca|Villa Rica|21727||0|488,99699067463456|17,201038936760202|49,37089126365749|33,42806979958232|38,64399552262672|5,053035552475881|2,782367677629124|0,5223602153403337|22,7|79,1|53,73038155290652|26,280664610852856|4,120249453653856|93,7956398912638||
20001|Cesar|Valledupar|549314|SIERRA NEVADA - PERIJÁ|0|6213,081463330148|2,98051564467095|11,140876363503857|85,87860799182518|22,43675288288426|9,67891516036826|10,48287903097645|2,025039784564677|30,5|87,5|51,15580524071842|26,825276617745043|6,726040548689559|14,0313791909855|2,12588699304356|0,5126755844650437
20011|Cesar|Aguachica|124064||1|1044,24375891336|10,899582807209311|20,264167311827368|68,83624988096328|21,62852792089948|6,474895179290348|5,730198794301091|1,134775443793154|37,0|87,6|51,20341114263606|26,484717565127674|8,848745280460586|1,354846784455245||
20013|Cesar|Agustín Codazzi|68472|SIERRA NEVADA - PERIJÁ|1|741,737813225976|36,88324824104167|9,149278131284454|53,967473627673854|20,30330427662442|6,637553095307143|3,889391173811433|0,5663499428532437|44,5|88,1|49,85103399929898|26,108482299334035|5,873321847119633|35,94786851128436||
20032|Cesar|Astrea|22498||0|167,37725959211102|31,682029729383487|7,281623683869959|61,036346586746525|18,71541716393621|4,621894325702506|3,113811435391125|0,5858739286101768|52,8|91,1|48,83989687972264|25,793403858120723|4,036020397092329|16,06271020939568||
20045|Cesar|Becerril|24351|SIERRA NEVADA - PERIJÁ|1|5480,415755799266|97,21313272472266|0,3129210623060847|2,4739462129712986|23,45558431410851|5,098403086389608|2,871514381989549|0,4883527860526445|48,6|88,3|49,35320931378588|27,378752412631925|4,947013722713288|24,47135810909801||
20060|Cesar|Bosconia|45247||1|324,3122667496663|14,966386316691432|7,555057830395123|77,47855585291344|22,0164663877861|4,590871546188484|4,092616770136686|0,5275638805254323|43,8|87,4|49,689482175613854|27,844939996021832|3,671631451333564|1,926407503130745||
20175|Cesar|Chimichagua|38317||0|262,6934405502374|32,812718061141304|7,729873341518314|59,457408597340375|18,89794975073459|3,024200204694774|2,631318300373073|0,8352867377595826|52,5|92,9|50,134405094344544|24,03110890727353|4,01465878701839|28,90488296081086||
20178|Cesar|Chiriguaná|31188||1|265,77986726993294|25,415430320696668|7,578109381106906|67,00646029819643|21,13974672295046|6,735540250314745|4,739687476856995|0,8812856402280975|41,3|87,4|50,44889059894832|25,5130178273695|6,824409390505813|17,59608975783159||
20228|Cesar|Curumaní|42061||1|308,71285340756737|21,687351996195588|7,7295760469258195|70,5830719568786|21,67173775762099|4,170733107526265|3,708594063953154|0,6889029220965612|45,8|90,0|50,29124366990799|26,192910296949663|7,853493311900799|4,064527240369712||
20238|Cesar|El Copey|33782||1|467,7604554228412|41,20884394896186|19,32019934241473|39,47095670862339|18,430823117338|5,271453590192644|3,63922942206655|0,5709281961471103|48,2|87,5|49,946717186667456|26,191462909241608|7,295971978984237|49,28196147110332||
20250|Cesar|El Paso|42198||0|639,3750679572536|57,39790418377726|3,6356623654859512|38,9664334507368|25,52570768341999|4,214326978625072|2,781629116117851|0,4939341421143847|40,7|82,2|50,3270297170482|27,316460495758093|5,389948006932409|79,58694396302715||
20295|Cesar|Gamarra|16842||0|139,1951636647296|24,608124773813024|7,498719679714274|67,89315554647271|17,88813886210222|6,035036965605914|4,178720668595307|0,7714561234329798|48,6|85,7|50,10687566797293|24,81890511815699|15,18804243008679|18,24172291867567||
20310|Cesar|González|4739||0|32,95576248176798|23,07775950083882|11,88383605546512|65,03840444369602|14,31038736738219|4,021712311867752|3,84900074019245|0,9375771033802124|56,6|93,3|47,41506646971935|23,422663009073645|15,86479151245991|0,2220577350111029||
